antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'0.0', 'Data Analyst', 'by employers'})","frozenset({'117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'0.0', 'Data Analyst', 'data analyst - 35p cryptologic linguist'})","frozenset({'117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'0.0', '117500.0', 'by employers'})","frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'0.0', '117500.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'Data Analyst', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'0.0', 'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'Data Analyst', '117500.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'Data Analyst', '117500.0', 'by employers'})","frozenset({'0.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', '117500.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', 'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', '117500.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'117500.0', 'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', 'Data Analyst'})",0.022707423580786028,0.39039301310043667,0.022707423580786028,1.0,2.5615212527964206,1.0,0.013842604069335063,inf,0.6237712243074174,0.05816554809843401,1.0,0.529082774049217
"frozenset({'0.0', 'by employers'})","frozenset({'Data Analyst', '117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'0.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'Data Analyst', '117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', 'by employers'})","frozenset({'0.0', '117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', '117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'117500.0', 'by employers'})","frozenset({'0.0', 'Data Analyst', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'117500.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', 'Data Analyst', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'0.0', 'Data Analyst', '117500.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
frozenset({'by employers'}),"frozenset({'0.0', 'Data Analyst', '117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
frozenset({'data analyst - 35p cryptologic linguist'}),"frozenset({'0.0', 'Data Analyst', '117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', '117500.0', 'by employers', '1.0'})",frozenset({'data analyst - 35p cryptologic linguist'}),0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', '117500.0', '1.0'})",frozenset({'by employers'}),0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', 'by employers', '1.0'})",frozenset({'117500.0'}),0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'data analyst - 35p cryptologic linguist', '117500.0', 'by employers', '1.0'})",frozenset({'Data Analyst'}),0.022707423580786028,0.39039301310043667,0.022707423580786028,1.0,2.5615212527964206,1.0,0.013842604069335063,inf,0.6237712243074174,0.05816554809843401,1.0,0.529082774049217
"frozenset({'Data Analyst', '117500.0', 'by employers', 'data analyst - 35p cryptologic linguist'})",frozenset({'1.0'}),0.022707423580786028,0.8812227074235808,0.022707423580786028,1.0,1.134786917740337,1.0,0.0026971262943117046,inf,0.12153708668453984,0.025768087215064423,1.0,0.5128840436075323
"frozenset({'Data Analyst', 'by employers', '1.0'})","frozenset({'117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', '1.0'})","frozenset({'117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'117500.0', 'by employers', '1.0'})","frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'data analyst - 35p cryptologic linguist', '117500.0', '1.0'})","frozenset({'Data Analyst', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'data analyst - 35p cryptologic linguist', 'by employers', '1.0'})","frozenset({'Data Analyst', '117500.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'Data Analyst', '117500.0', 'by employers'})","frozenset({'data analyst - 35p cryptologic linguist', '1.0'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', '117500.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'by employers', '1.0'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', 'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'117500.0', '1.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'117500.0', 'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'Data Analyst', '1.0'})",0.022707423580786028,0.3807860262008734,0.022707423580786028,1.0,2.6261467889908254,1.0,0.014060753990198509,inf,0.6336014298480785,0.05963302752293578,1.0,0.5298165137614679
"frozenset({'by employers', '1.0'})","frozenset({'Data Analyst', '117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'data analyst - 35p cryptologic linguist', '1.0'})","frozenset({'Data Analyst', '117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', 'by employers'})","frozenset({'data analyst - 35p cryptologic linguist', '117500.0', '1.0'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist'})","frozenset({'117500.0', 'by employers', '1.0'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'117500.0', 'by employers'})","frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', '1.0'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'117500.0', 'data analyst - 35p cryptologic linguist'})","frozenset({'Data Analyst', 'by employers', '1.0'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'by employers', 'data analyst - 35p cryptologic linguist'})","frozenset({'Data Analyst', '117500.0', '1.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
frozenset({'by employers'}),"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', '117500.0', '1.0'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
frozenset({'data analyst - 35p cryptologic linguist'}),"frozenset({'Data Analyst', '117500.0', 'by employers', '1.0'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'1.0', '0.0', 'Data Analyst', '117500.0', 'by employers'})",frozenset({'data analyst - 35p cryptologic linguist'}),0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'1.0', '0.0', 'Data Analyst', '117500.0', 'data analyst - 35p cryptologic linguist'})",frozenset({'by employers'}),0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'1.0', '0.0', 'Data Analyst', 'by employers', 'data analyst - 35p cryptologic linguist'})",frozenset({'117500.0'}),0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'1.0', '0.0', '117500.0', 'by employers', 'data analyst - 35p cryptologic linguist'})",frozenset({'Data Analyst'}),0.022707423580786028,0.39039301310043667,0.022707423580786028,1.0,2.5615212527964206,1.0,0.013842604069335063,inf,0.6237712243074174,0.05816554809843401,1.0,0.529082774049217
"frozenset({'1.0', 'Data Analyst', '117500.0', 'by employers', 'data analyst - 35p cryptologic linguist'})",frozenset({'0.0'}),0.022707423580786028,1.0,0.022707423580786028,1.0,1.0,1.0,0.0,inf,0.0,0.022707423580786028,0.0,0.511353711790393
"frozenset({'0.0', 'Data Analyst', '117500.0', 'by employers', 'data analyst - 35p cryptologic linguist'})",frozenset({'1.0'}),0.022707423580786028,0.8812227074235808,0.022707423580786028,1.0,1.134786917740337,1.0,0.0026971262943117046,inf,0.12153708668453984,0.025768087215064423,1.0,0.5128840436075323
"frozenset({'0.0', 'Data Analyst', 'by employers', '1.0'})","frozenset({'117500.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'0.0', 'data analyst - 35p cryptologic linguist', 'Data Analyst', '1.0'})","frozenset({'117500.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'0.0', '117500.0', 'by employers', '1.0'})","frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'0.0', 'data analyst - 35p cryptologic linguist', '117500.0', '1.0'})","frozenset({'Data Analyst', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'0.0', 'data analyst - 35p cryptologic linguist', 'by employers', '1.0'})","frozenset({'Data Analyst', '117500.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
"frozenset({'Data Analyst', '117500.0', 'by employers', '1.0'})","frozenset({'0.0', 'data analyst - 35p cryptologic linguist'})",0.03668122270742358,0.022707423580786028,0.022707423580786028,0.6190476190476192,27.261904761904766,1.0,0.021874487519307415,2.5653930131004374,1.0,0.6190476190476192,0.61019617856079,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', '117500.0', '1.0'})","frozenset({'0.0', 'by employers'})",0.022707423580786028,0.03668122270742358,0.022707423580786028,1.0,27.261904761904763,1.0,0.021874487519307415,inf,0.9857015192135836,0.6190476190476192,1.0,0.8095238095238095
"frozenset({'Data Analyst', 'data analyst - 35p cryptologic linguist', 'by employers', '1.0'})","frozenset({'0.0', '117500.0'})",0.022707423580786028,0.25065502183406113,0.022707423580786028,1.0,3.989547038327526,1.0,0.01701569382734883,inf,0.7667560321715817,0.09059233449477352,1.0,0.5452961672473867
